"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BKM00014654","1976-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","17",",E","9",",E","0",",E","","","0",",E","1",",E","0",",E","5",",E","0",",E","19760430",",,E","","","19760430",",,E","19760404",",,E","-0.6",",E,30,","","","17.2",",,E,30,","22.8",",E,04,","3161.1","E","278.1",",E","87.3",",,,E","9.06",",E","14.31",",,,E","3.81",",,,E"
"BKM00014654","1976-05","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","12",",E","6",",E","0",",E","","","0",",E","0",",E","0",",E","16",",E","0",",E","19760502",",,E","","","19760528",",,E","19760506",",,E","1.6",",E,02,","","","15.8",",,E,28,","26.4",",E,06,","3310.5","E","149.4",",E","70.0",",,,E","13.51",",E","19.49",",,,E","7.54",",,,E"
"BKM00014654","1976-06","43.8678","18.4228","630.0","SARAJEVO, BK","7.8","E","7.8",",E","15",",E","12",",E","0",",E","","","0",",E","0",",E","0",",E","18",",E","0",",E","19760618",",,E","","","19760602",",,E","19760621",",,E","4.5",",E,18,","","","16.8",",,E,02,","28.6",",E,21,","3394.9","E","84.4",",E","80.7",",,,E","15.78",",E","21.14",",,,E","10.41",",,,E"
"BKM00014654","1976-07","43.8678","18.4228","630.0","SARAJEVO, BK","34.7","E","26.9",",E","13",",E","9",",E","1",",E","","","0",",E","0",",E","0",",E","27",",E","0",",E","19760731",",,E","","","19760724",",,E","19760719",",,E","6.5",",E,31,","","","57.9",",,E,24,","29.9",",E,19,","20.5","E","20.5",",E","116.8",",,,E","18.54",",E","24.73",",,,E","12.35",",,,E"
"BKM00014654","1976-08","43.8678","18.4228","630.0","SARAJEVO, BK","35.5","E","0.8",",E","13",",E","10",",E","0",",E","","","0",",E","0",",E","0",",E","19",",E","0",",E","19760807",",,E","","","19760802",",,E","19760831",",,E","5.4",",E,07,","","","17.6",",,E,02,","26.8",",E,31,","103.3","E","82.8",",E","103.2",",,,E","15.69",",E","20.90",",,,E","10.48",",,,E"
"BKM00014654","1976-09","43.8678","18.4228","630.0","SARAJEVO, BK","39.0","E","3.5",",E","12",",E","7",",E","2",",E","","","0",",E","0",",E","0",",E","14",",E","0",",E","19760908",",,E","","","19760902",",,E","19760929","+,,E","3.0",",E,08,","","","31.2",",,E,02,","28.0",",E,29,+","234.4","E","131.1",",E","95.2",",,,E","14.08",",E","19.56",",,,E","8.60",",,,E"
"BKM00014654","1976-10","43.8678","18.4228","630.0","SARAJEVO, BK","40.3","E","1.3",",E","8",",E","4",",E","1",",E","","","0",",E","2",",E","0",",E","10",",E","0",",E","19761024",",,E","","","19761017",",,E","19761003",",,E","-1.4",",E,24,","","","46.0",",,E,17,","27.4",",E,03,","402.4","E","168.0",",E","77.9",",,,E","12.95",",E","17.97",",,,E","7.94",",,,E"
"BKM00014654","1976-11","43.8678","18.4228","630.0","SARAJEVO, BK","40.3","E","0.0",",E","17",",E","11",",E","0",",E","","","0",",E","10",",E","5",",E","0",",E","0",",E","19761126",",,E","","","19761120",",,E","19761105",",,E","-8.2",",E,26,","","","19.9",",,E,20,","20.0",",E,05,","777.6","E","375.2",",E","81.8",",,,E","5.83",",E","8.87",",,,E","2.78",",,,E"
"BKM00014654","1976-12","43.8678","18.4228","630.0","SARAJEVO, BK","40.3","E","0.0",",E","20",",E","10",",E","0",",E","","","0",",E","19",",E","8",",E","0",",E","0",",E","19761228",",,E","","","19761203",",,E","19761219",",,E","-13.2",",E,28,","","","21.6",",,E,03,","12.7",",E,19,","1303.2","E","525.6",",E","126.5",",,,E","1.38",",E","4.93",",,,E","-2.17",",,,E"
"BKM00014654","1977-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","14",",E","7",",E","1",",E","","","0",",E","13",",E","3",",E","0",",E","0",",E","19770119",",,E","","","19770113",",,E","19770129",",,E","-9.2",",E,19,","","","37.9",",,E,13,","14.8",",E,29,","1776.0","E","472.8",",E","88.6",",,,E","3.08",",E","6.50",",,,E","-0.33",",,,E"
"BKM00014654","1977-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","16",",E","10",",E","0",",E","","","0",",E","9",",E","2",",E","0",",E","0",",E","19770228",",,E","","","19770212",",,E","19770224",",,E","-6.6",",E,28,","","","20.2",",,E,12,","19.4",",E,24,","2120.0","E","344.0",",E","91.3",",,,E","6.05",",E","10.06",",,,E","2.03",",,,E"
"BKM00014654","1977-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","11",",E","5",",E","0",",E","","","0",",E","4",",E","0",",E","5",",E","0",",E","19770301",",,E","","","19770331",",,E","19770324",",,E","-5.4",",E,01,","","","21.4",",,E,31,","25.8",",E,24,","2403.8","E","283.8",",E","64.6",",,,E","9.18",",E","15.27",",,,E","3.08",",,,E"
"BKM00014654","1977-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.8","E","0.8",",E","13",",E","5",",E","0",",E","","","0",",E","6",",E","0",",E","7",",E","0",",E","19770418",",,E","","","19770416",",,E","19770429",",,E","-2.9",",E,18,","","","17.6",",,E,16,","27.6",",E,29,","2671.6","E","267.8",",E","66.9",",,,E","9.43",",E","15.22",",,,E","3.65",",,,E"
"BKM00014654","1977-05","43.8678","18.4228","630.0","SARAJEVO, BK","16.5","E","15.7",",E","9",",E","7",",E","0",",E","","","0",",E","0",",E","0",",E","16",",E","0",",E","19770529",",,E","","","19770510",",,E","19770519",",,E","1.6",",E,29,","","","13.2",",,E,10,","29.0",",E,19,","2787.9","E","116.3",",E","55.7",",,,E","15.09",",E","20.95",",,,E","9.22",",,,E"
"BKM00014654","1977-06","43.8678","18.4228","630.0","SARAJEVO, BK","43.9","E","27.4",",E","11",",E","4",",E","1",",E","","","0",",E","0",",E","0",",E","20",",E","0",",E","19770605",",,E","","","19770623",",,E","19770614",",,E","4.5",",E,05,","","","29.4",",,E,23,","30.6",",E,14,","2843.9","E","56.0",",E","59.2",",,,E","17.38",",E","23.38",",,,E","11.38",",,,E"
"BKM00014654","1977-07","43.8678","18.4228","630.0","SARAJEVO, BK","99.4","E","55.5",",E","9",",E","8",",E","1",",E","","","0",",E","0",",E","0",",E","27",",E","0",",E","19770707",",,E","","","19770723",",,E","19770721",",,E","9.8",",E,07,","","","33.3",",,E,23,","30.2",",E,21,","16.9","E","16.9",",E","110.6",",,,E","19.58",",E","25.67",",,,E","13.48",",,,E"
"BKM00014654","1977-08","43.8678","18.4228","630.0","SARAJEVO, BK","137.2","E","37.8",",E","12",",E","7",",E","0",",E","","","0",",E","0",",E","0",",E","28",",E","0",",E","19770826",",,E","","","19770824",",,E","19770828",",,E","6.2",",E,26,","","","22.6",",,E,24,","31.0",",E,28,","36.9","E","20.0",",E","89.6",",,,E","18.91",",E","25.29",",,,E","12.53",",,,E"
"BKM00014654","1977-09","43.8678","18.4228","630.0","SARAJEVO, BK","143.4","E","6.2",",E","13",",E","9",",E","2",",E","","","0",",E","2",",E","0",",E","12",",E","0",",E","19770930",",,E","","","19770903",",,E","19770913",",,E","-0.6",",E,30,","","","34.0",",,E,03,","27.6",",E,13,","184.7","E","147.8",",E","138.0",",,,E","13.61",",E","18.96",",,,E","8.26",",,,E"
"BKM00014654","1977-10","43.8678","18.4228","630.0","SARAJEVO, BK","143.4","E","0.0",",E","5",",E","4",",E","2",",E","","","0",",E","1",",E","0",",E","8",",E","0",",E","19771004",",,E","","","19771003",",,E","19771009",",,E","-0.2",",E,04,","","","31.0",",,E,03,","25.4",",E,09,","384.2","E","199.5",",E","79.7",",,,E","11.90",",E","18.12",",,,E","5.67",",,,E"
"BKM00014654","1977-11","43.8678","18.4228","630.0","SARAJEVO, BK","143.4","E","0.0",",E","14",",E","11",",E","2",",E","","","0",",E","11",",E","0",",E","1",",E","0",",E","19771121",",,E","","","19771117",",,E","19771112",",,E","-5.5",",E,21,","","","33.7",",,E,17,","22.7",",E,12,","747.4","E","363.2",",E","162.7",",,,E","6.23",",E","10.40",",,,E","2.05",",,,E"
"BKM00014654","1977-12","43.8678","18.4228","630.0","SARAJEVO, BK","143.4","E","0.0",",E","14",",E","8",",E","0",",E","","","0",",E","25",",E","14",",E","0",",E","0",",E","19771205",",,E","","","19771230",",,E","19771229",",,E","-14.2",",E,05,","","","19.5",",,E,30,","12.0",",E,29,","1374.7","E","627.3",",E","92.5",",,,E","-1.90",",E","1.34",",,,E","-5.14",",,,E"
"BKM00014654","1978-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","12",",E","6",",E","0",",E","","","0",",E","21",",E","6",",E","0",",E","0",",E","19780109",",,E","","","19780130",",,E","19780129",",,E","-13.7",",E,09,","","","23.1",",,E,30,","12.0",",E,29,","1927.2","E","552.5",",E","59.5",",,,E","0.51",",E","4.02",",,,E","-3.00",",,,E"
"BKM00014654","1978-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","16",",E","10",",E","1",",E","","","0",",E","20",",E","6",",E","0",",E","0",",E","19780221",",,E","","","19780214",",,E","19780225",",,E","-12.6",",E,21,","","","30.4",",,E,14,","17.3",",E,25,","2388.3","E","461.1",",E","118.1",",,,E","1.87",",E","5.53",",,,E","-1.80",",,,E"
"BKM00014654","1978-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","17",",E","10",",E","1",",E","","","0",",E","8",",E","0",",E","1",",E","0",",E","19780323",",,E","","","19780318",",,E","19780304",",,E","-5.2",",E,23,","","","30.6",",,E,18,","21.2",",E,04,","2762.5","E","374.2",",E","106.4",",,,E","6.26",",E","11.28",",,,E","1.25",",,,E"
"BKM00014654","1978-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","21",",E","9",",E","0",",E","","","0",",E","0",",E","0",",E","1",",E","0",",E","19780417",",,E","","","19780416",",,E","19780412",",,E","1.2",",E,17,","","","11.0",",,E,16,","21.1",",E,12,","3049.7","E","287.2",",E","72.7",",,,E","8.76",",E","12.57",",,,E","4.95",",,,E"
"BKM00014654","1978-05","43.8678","18.4228","630.0","SARAJEVO, BK","0.5","E","0.5",",E","23",",E","12",",E","3",",E","","","0",",E","1",",E","0",",E","6",",E","0",",E","19780513",",,E","","","19780514",",,E","19780501",",,E","-0.9",",E,13,","","","38.8",",,E,14,","25.0",",E,01,","3228.0","E","178.3",",E","203.3",",,,E","12.60",",E","17.40",",,,E","7.79",",,,E"
"BKM00014654","1978-06","43.8678","18.4228","630.0","SARAJEVO, BK","22.7","E","22.2",",E","10",",E","7",",E","3",",E","","","0",",E","0",",E","0",",E","23",",E","0",",E","19780630",",,E","","","19780616",",,E","19780612",",,E","7.2",",E,30,","","","47.1",",,E,16,","31.4",",E,12,","3287.2","E","59.2",",E","148.5",",,,E","17.10",",E","22.84",",,,E","11.36",",,,E"
"BKM00014654","1978-07","43.8678","18.4228","630.0","SARAJEVO, BK","51.5","E","28.8",",E","7",",E","4",",E","1",",E","","","0",",E","0",",E","0",",E","27",",E","0",",E","19780724",",,E","","","19780716",",,E","19780712",",,E","5.9",",E,24,","","","52.3",",,E,16,","30.5",",E,12,","33.1","E","33.1",",E","80.0",",,,E","18.20",",E","24.80",",,,E","11.59",",,,E"
"BKM00014654","1978-08","43.8678","18.4228","630.0","SARAJEVO, BK","83.6","E","32.1",",E","9",",E","5",",E","0",",E","","","0",",E","0",",E","0",",E","24",",E","0",",E","19780831",",,E","","","19780831",",,E","19780807",",,E","1.2",",E,31,","","","13.3",",,E,31,","31.9",",E,07,","76.4","E","43.3",",E","38.2",",,,E","17.97",",E","24.76",",,,E","11.18",",,,E"
"BKM00014654","1978-09","43.8678","18.4228","630.0","SARAJEVO, BK","84.4","E","0.8",",E","13",",E","10",",E","2",",E","","","0",",E","0",",E","0",",E","9",",E","0",",E","19780901",",,E","","","19780901",",,E","19780911",",,E","1.2",",E,01,","","","45.6",",,E,01,","27.3",",E,11,","222.6","E","146.2",",E","158.6",",,,E","13.49",",E","19.25",",,,E","7.72",",,,E"
"BKM00014654","1978-10","43.8678","18.4228","630.0","SARAJEVO, BK","86.0","E","1.6",",E","11",",E","5",",E","0",",E","","","0",",E","4",",E","0",",E","3",",E","0",",E","19781029",",,E","","","19781006",",,E","19781003",",,E","-4.0",",E,29,","","","7.4",",,E,06,","26.8",",E,03,","484.2","E","261.6",",E","31.1",",,,E","9.94",",E","14.61",",,,E","5.28",",,,E"
"BKM00014654","1978-11","43.8678","18.4228","630.0","SARAJEVO, BK","86.0","E","0.0",",E","4",",E","4",",E","0",",E","","","0",",E","21",",E","4",",E","0",",E","0",",E","19781115",",,E","","","19781128",",,E","19781101",",,E","-5.8",",E,15,","","","22.7",",,E,28,","13.0",",E,01,","989.2","E","505.0",",E","44.1",",,,E","1.50",",E","4.49",",,,E","-1.49",",,,E"
"BKM00014654","1978-12","43.8678","18.4228","630.0","SARAJEVO, BK","86.0","E","0.0",",E","13",",E","9",",E","1",",E","","","0",",E","18",",E","6",",E","0",",E","0",",E","19781208",",,E","","","19781220",",,E","19781229","+,,E","-13.0",",E,08,","","","26.6",",,E,20,","14.0",",E,29,+","1492.6","E","503.4",",E","109.1",",,,E","2.10",",E","5.49",",,,E","-1.30",",,,E"
"BKM00014654","1979-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","15",",E","10",",E","1",",E","","","0",",E","19",",E","13",",E","0",",E","0",",E","19790104",",,E","","","19790112",",,E","19790129",",,E","-17.3",",E,04,","","","25.7",",,E,12,","15.4",",E,29,","2078.2","E","585.6",",E","101.9",",,,E","-0.56",",E","3.21",",,,E","-4.32",",,,E"
"BKM00014654","1979-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","13",",E","8",",E","0",",E","","","0",",E","13",",E","1",",E","0",",E","0",",E","19790224",",,E","","","19790228",",,E","19790212",",,E","-7.6",",E,24,","","","5.7",",,E,28,","17.9",",E,12,","2470.4","E","392.2",",E","41.8",",,,E","4.33",",E","8.39",",,,E","0.26",",,,E"
"BKM00014654","1979-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","7",",E","4",",E","1",",E","","","0",",E","8",",E","0",",E","0",",E","0",",E","19790301",",,E","","","19790328",",,E","19790320",",,E","-5.0",",E,01,","","","26.8",",,E,28,","18.0",",E,20,","2785.1","E","314.7",",E","54.4",",,,E","8.18",",E","13.42",",,,E","2.95",",,,E"
"BKM00014654","1979-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","14",",E","8",",E","1",",E","","","0",",E","2",",E","0",",E","1",",E","0",",E","19790421",",,E","","","19790426",",,E","19790416",",,E","-1.5",",E,21,","","","36.9",",,E,26,","21.2",",E,16,","3081.8","E","296.7",",E","89.7",",,,E","8.44",",E","13.83",",,,E","3.06",",,,E"
"BKM00014654","1979-05","43.8678","18.4228","630.0","SARAJEVO, BK","9.6","E","9.6",",E","11",",E","5",",E","0",",E","","","0",",E","0",",E","0",",E","17",",E","0",",E","19790508",",,E","","","19790508",",,E","19790520",",,E","3.4",",E,08,","","","21.3",",,E,08,","28.6",",E,20,","3215.2","E","133.4",",E","56.4",",,,E","14.34",",E","20.28",",,,E","8.39",",,,E"
"BKM00014654","1979-06","43.8678","18.4228","630.0","SARAJEVO, BK","51.3","E","41.7",",E","13",",E","8",",E","0",",E","","","0",",E","0",",E","0",",E","21",",E","0",",E","19790618",",,E","","","19790602",",,E","19790628","+,,E","9.1",",E,18,","","","16.9",",,E,02,","29.8",",E,28,+","3239.7","E","24.5",",E","72.2",",,,E","18.91",",E","24.93",",,,E","12.88",",,,E"
"BKM00014654","1979-07","43.8678","18.4228","630.0","SARAJEVO, BK","81.0","E","29.7",",E","11",",E","6",",E","1",",E","","","0",",E","0",",E","0",",E","22",",E","1",",E","19790710",",,E","","","19790703",",,E","19790731",",,E","7.2",",E,10,","","","37.8",",,E,03,","32.2",",E,31,","41.4","E","41.4",",E","91.6",",,,E","17.95",",E","23.75",",,,E","12.16",",,,E"
"BKM00014654","1979-08","43.8678","18.4228","630.0","SARAJEVO, BK","118.1","E","37.1",",E","13",",E","8",",E","0",",E","","","0",",E","0",",E","0",",E","23",",E","4",",E","19790830",",,E","","","19790819",",,E","19790804","+,,E","6.5",",E,30,","","","20.5",",,E,19,","33.4",",E,04,+","82.1","E","40.7",",E","99.2",",,,E","18.21",",E","23.85",",,,E","12.57",",,,E"
"BKM00014654","1979-09","43.8678","18.4228","630.0","SARAJEVO, BK","119.9","E","1.8",",E","7",",E","5",",E","0",",E","","","0",",E","0",",E","0",",E","18",",E","0",",E","19790917",",,E","","","19790923",",,E","19790914",",,E","0.9",",E,17,","","","16.4",",,E,23,","27.5",",E,14,","167.6","E","85.5",",E","41.1",",,,E","15.54",",E","21.51",",,,E","9.57",",,,E"
"BKM00014654","1979-10","43.8678","18.4228","630.0","SARAJEVO, BK","122.2","E","2.3",",E","14",",E","9",",E","1",",E","","","0",",E","2",",E","0",",E","5",",E","0",",E","19791026",",,E","","","19791030",",,E","19791014",",,E","-2.8",",E,26,","","","29.0",",,E,30,","26.0",",E,14,","405.8","E","238.2",",E","119.9",",,,E","10.72",",E","15.74",",,,E","5.71",",,,E"
"BKM00014654","1979-11","43.8678","18.4228","630.0","SARAJEVO, BK","122.2","E","0.0",",E","20",",E","10",",E","0",",E","","","0",",E","5",",E","0",",E","0",",E","0",",E","19791127",",,E","","","19791112",",,E","19791110",",,E","-2.6",",E,27,","","","18.5",",,E,12,","17.5",",E,10,","782.4","E","376.6",",E","109.7",",,,E","5.78",",E","8.60",",,,E","2.96",",,,E"
"BKM00014654","1979-12","43.8678","18.4228","630.0","SARAJEVO, BK","122.2","E","0.0",",E","13",",E","9",",E","0",",E","","","0",",E","13",",E","0",",E","0",",E","0",",E","19791213",",,E","","","19791217",",,E","19791222",",,E","-6.5",",E,13,","","","16.4",",,E,17,","17.1",",E,22,","1201.6","E","419.2",",E","69.2",",,,E","4.81",",E","8.46",",,,E","1.16",",,,E"
"BKM00014654","1980-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","16",",E","11",",E","1",",E","","","0",",E","26",",E","15",",E","0",",E","0",",E","19800105",",,E","","","19800101",",,E","19800131",",,E","-15.9",",E,05,","","","45.4",",,E,01,","9.8",",E,31,","1820.5","E","618.9",",E","120.1",",,,E","-1.63",",E","1.56",",,,E","-4.83",",,,E"
"BKM00014654","1980-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","9",",E","6",",E","0",",E","","","0",",E","19",",E","2",",E","0",",E","0",",E","19800225",",,E","","","19800208",",,E","19800206",",,E","-7.5",",E,25,","","","25.1",",,E,08,","14.0",",E,06,","2277.6","E","457.1",",E","66.0",",,,E","2.57",",E","7.08",",,,E","-1.94",",,,E"
"BKM00014654","1980-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","10",",E","8",",E","1",",E","","","0",",E","11",",E","0",",E","1",",E","0",",E","19800305",",,E","","","19800309",",,E","19800329",",,E","-9.0",",E,05,","","","27.0",",,E,09,","21.5",",E,29,","2673.6","E","396.0",",E","80.6",",,,E","5.56",",E","10.53",",,,E","0.59",",,,E"
"BKM00014654","1980-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","15",",E","7",",E","1",",E","","","0",",E","5",",E","0",",E","0",",E","0",",E","19800404",",,E","","","19800422",",,E","19800402",",,E","-0.6",",E,04,","","","26.0",",,E,22,","20.9",",E,02,","3020.2","E","346.6",",E","84.5",",,,E","6.78",",E","11.97",",,,E","1.59",",,,E"
"BKM00014654","1980-05","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","21",",E","13",",E","0",",E","","","0",",E","0",",E","0",",E","3",",E","0",",E","19800516",",,E","","","19800516",",,E","19800527",",,E","1.6",",E,16,","","","14.3",",,E,16,","24.4",",E,27,","3219.7","E","199.5",",E","105.6",",,,E","11.90",",E","16.81",",,,E","6.98",",,,E"
"BKM00014654","1980-06","43.8678","18.4228","630.0","SARAJEVO, BK","24.0","E","24.0",",E","11",",E","7",",E","1",",E","","","0",",E","0",",E","0",",E","19",",E","0",",E","19800601",",,E","","","19800628",",,E","19800615",",,E","7.5",",E,01,","","","27.2",",,E,28,","30.6",",E,15,","3275.6","E","55.9",",E","66.1",",,,E","17.27",",E","22.79",",,,E","11.75",",,,E"
"BKM00014654","1980-07","43.8678","18.4228","630.0","SARAJEVO, BK","66.0","E","42.0",",E","10",",E","6",",E","0",",E","","","0",",E","0",",E","0",",E","26",",E","0",",E","19800705",",,E","","","19800703",",,E","19800716",",,E","7.4",",E,05,","","","14.3",",,E,03,","31.5",",E,16,","25.9","E","25.9",",E","51.2",",,,E","18.85",",E","25.11",",,,E","12.60",",,,E"
"BKM00014654","1980-08","43.8678","18.4228","630.0","SARAJEVO, BK","137.4","E","71.4",",E","6",",E","4",",E","0",",E","","","0",",E","0",",E","0",",E","28",",E","4",",E","19800826",",,E","","","19800812",",,E","19800805",",,E","6.5",",E,26,","","","7.5",",,E,12,","34.4",",E,05,","52.1","E","26.2",",E","23.6",",,,E","19.79",",E","26.40",",,,E","13.18",",,,E"
"BKM00014654","1980-09","43.8678","18.4228","630.0","SARAJEVO, BK","142.8","E","5.4",",E","5",",E","3",",E","0",",E","","","0",",E","0",",E","0",",E","21",",E","0",",E","19800930",",,E","","","19800911",",,E","19800922",",,E","3.1",",E,30,","","","17.1",",,E,11,","29.5",",E,22,","117.8","E","65.7",",E","42.7",",,,E","16.32",",E","23.13",",,,E","9.51",",,,E"
"BKM00014654","1980-10","43.8678","18.4228","630.0","SARAJEVO, BK","145.0","E","2.2",",E","10",",E","10",",E","0",",E","","","0",",E","0",",E","0",",E","6",",E","0",",E","19801029",",,E","","","19801014",",,E","19801007",",,E","3.0",",E,29,","","","19.8",",,E,14,","24.8",",E,07,","318.8","E","201.0",",E","91.9",",,,E","11.92",",E","16.95",",,,E","6.89",",,,E"
"BKM00014654","1980-11","43.8678","18.4228","630.0","SARAJEVO, BK","145.0","E","0.0",",E","14",",E","10",",E","0",",E","","","0",",E","11",",E","2",",E","0",",E","0",",E","19801112",",,E","","","19801129",",,E","19801106","+,,E","-5.2",",E,12,","","","24.8",",,E,29,","17.2",",E,06,+","674.8","E","356.0",",E","164.0",",,,E","6.47",",E","11.02",",,,E","1.91",",,,E"
"BKM00014654","1980-12","43.8678","18.4228","630.0","SARAJEVO, BK","145.0","E","0.0",",E","17",",E","11",",E","0",",E","","","0",",E","26",",E","13",",E","0",",E","0",",E","19801210",",,E","","","19801223",",,E","19801221",",,E","-16.0",",E,10,","","","17.3",",,E,23,","10.2",",E,21,","1304.2","E","629.4",",E","106.6",",,,E","-1.97",",E","1.37",",,,E","-5.31",",,,E"
"BKM00014654","1981-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","15",",E","5",",E","0",",E","","","0",",E","30",",E","20",",E","0",",E","0",",E","19810110",",,E","","","19810114",",,E","19810103",",,E","-14.3",",E,10,","","","20.2",",,E,14,","7.5",",E,03,","1993.4","E","689.2",",E","68.1",",,,E","-3.90",",E","-0.53",",,,E","-7.27",",,,E"
"BKM00014654","1981-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","11",",E","7",",E","0",",E","","","0",",E","24",",E","4",",E","0",",E","0",",E","19810215",",,E","","","19810212",",,E","19810210",",,E","-10.6",",E,15,","","","12.4",",,E,12,","13.4",",E,10,","2502.0","E","508.6",",E","48.5",",,,E","0.17",",E","4.18",",,,E","-3.85",",,,E"
"BKM00014654","1981-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","14",",E","6",",E","1",",E","","","0",",E","7",",E","0",",E","5",",E","0",",E","19810301",",,E","","","19810319",",,E","19810331",",,E","-4.4",",E,01,","","","26.4",",,E,19,","25.6",",E,31,","2807.1","E","305.1",",E","82.5",",,,E","8.49",",E","14.31",",,,E","2.67",",,,E"
"BKM00014654","1981-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","12",",E","7",",E","0",",E","","","0",",E","5",",E","0",",E","4",",E","0",",E","19810420",",,E","","","19810419",",,E","19810414",",,E","-4.0",",E,20,","","","16.6",",,E,19,","22.5",",E,14,","3051.9","E","244.8",",E","62.7",",,,E","10.17",",E","16.31",",,,E","4.03",",,,E"
"BKM00014654","1981-05","43.8678","18.4228","630.0","SARAJEVO, BK","2.9","E","2.9",",E","10",",E","7",",E","0",",E","","","0",",E","0",",E","0",",E","17",",E","0",",E","19810507",",,E","","","19810512",",,E","19810526",",,E","2.5",",E,07,","","","21.9",",,E,12,","26.7",",E,26,","3172.0","E","120.1",",E","80.3",",,,E","14.55",",E","21.11",",,,E","8.00",",,,E"
"BKM00014654","1981-06","43.8678","18.4228","630.0","SARAJEVO, BK","39.3","E","36.4",",E","12",",E","6",",E","1",",E","","","0",",E","0",",E","0",",E","21",",E","1",",E","19810620",",,E","","","19810618",",,E","19810629",",,E","5.9",",E,20,","","","39.0",",,E,18,","33.0",",E,29,","3216.1","E","44.1",",E","103.0",",,,E","18.07",",E","24.30",",,,E","11.85",",,,E"
"BKM00014654","1981-07","43.8678","18.4228","630.0","SARAJEVO, BK","74.5","E","35.2",",E","10",",E","7",",E","0",",E","","","0",",E","0",",E","0",",E","22",",E","1",",E","19810721",",,E","","","19810713",",,E","19810703",",,E","7.5",",E,21,","","","11.4",",,E,13,","32.6",",E,03,","44.7","E","44.7",",E","45.8",",,,E","18.03",",E","23.87",",,,E","12.18",",,,E"
"BKM00014654","1981-08","43.8678","18.4228","630.0","SARAJEVO, BK","142.5","E","68.0",",E","13",",E","9",",E","1",",E","","","0",",E","0",",E","0",",E","24",",E","3",",E","19810826",",,E","","","19810822",",,E","19810803",",,E","7.2",",E,26,","","","33.0",",,E,22,","36.2",",E,03,","83.4","E","38.7",",E","102.4",",,,E","19.28",",E","25.50",",,,E","13.06",",,,E"
"BKM00014654","1981-09","43.8678","18.4228","630.0","SARAJEVO, BK","151.0","E","8.5",",E","11",",E","8",",E","2",",E","","","0",",E","0",",E","0",",E","22",",E","0",",E","19810916",",,E","","","19810930",",,E","19810923",",,E","5.3",",E,16,","","","28.6",",,E,30,","30.0",",E,23,","144.2","E","60.8",",E","97.4",",,,E","16.59",",E","22.42",",,,E","10.75",",,,E"
